Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Jetta VI,720000,2013,160000,седан,чёрный,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103199652-e6ce1828/
Volkswagen Jetta VI Рестайлинг,1300000,2018,28000,седан,белый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103192874-7d8958bd/
Volkswagen Jetta VI,320000,2013,335000,седан,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103287957-4d2d75c0/
Volkswagen Jetta VI,635000,2014,177095,седан,серебристый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103694285-e23ecc31/
Volkswagen Jetta VI Рестайлинг,680000,2015,96427,седан,белый,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103492984-8a99150f/
Volkswagen Jetta VI,750000,2014,132500,седан,белый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103664591-3f94cf97/
Volkswagen Jetta VI,600000,2013,199000,седан,серебристый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103570883-a1190d7e/
Volkswagen Jetta VI,650000,2013,135000,седан,серебристый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103424875-9dca7d90/
Volkswagen Jetta VI Рестайлинг,1100000,2014,110000,седан,серебристый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103704829-df0df067/
Volkswagen Jetta V,420000,2008,139000,седан,бежевый,1.6,102,Бензин,2550,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103723247-5056ad1a/
Volkswagen Jetta VI,678000,2012,161118,седан,серый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103057331-d239db58/
Volkswagen Jetta VI Рестайлинг,879000,2015,60300,седан,серебристый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102754926-325ad57c/
Volkswagen Jetta V,390000,2010,224000,седан,чёрный,1.6,102,Бензин,2550,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103727136-13dca711/
Volkswagen Jetta VI,799999,2013,92000,седан,серый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103637920-9a34a492/
Volkswagen Jetta VI Рестайлинг,1050000,2017,90000,седан,белый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103310251-63ebe5ad/
Volkswagen Jetta VI,630000,2011,180000,седан,чёрный,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103571990-35d2feda/
Volkswagen Jetta V,430000,2008,138600,седан,пурпурный,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103522675-ffadf75b/
Volkswagen Jetta VI,599000,2012,140000,седан,синий,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102968995-2b5dea9a/
Volkswagen Jetta II,80000,1990,477799,седан,серебристый,1.3,55,Бензин,660,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103242261-79b1be5a/
Volkswagen Jetta VI,650000,2013,140000,седан,бежевый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103707486-60a3adc1/
Volkswagen Jetta IV,175000,2002,170000,седан,серебристый,1.8,180,Бензин,9000,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103087353-ac8b028e/
Volkswagen Jetta V,355000,2008,355557,седан,чёрный,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102078319-8e7f953b/
Volkswagen Jetta VI,468000,2012,246836,седан,чёрный,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103417806-0fe45f54/
Volkswagen Jetta VI,625000,2014,130000,седан,серый,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102796954-2654a370/
Volkswagen Jetta VI Рестайлинг,610000,2015,195000,седан,чёрный,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102442795-bc08d1ab/
Volkswagen Jetta VI Рестайлинг,729000,2016,130000,седан,белый,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103556175-c01d6f42/
Volkswagen Jetta V,379000,2006,136000,седан,бежевый,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102944949-59a4ab21/
Volkswagen Jetta VI Рестайлинг,590000,2015,220000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103444438-fce608c4/
Volkswagen Jetta VI Рестайлинг,900000,2016,70300,седан,белый,1.6,110,Бензин,2750,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103727776-fe77f81a/
Volkswagen Jetta VI,695000,2013,167000,седан,чёрный,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101856295-8643d8a7/
Volkswagen Jetta VI,739000,2013,119437,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103374365-3f639a87/
Volkswagen Jetta V,435000,2009,160616,седан,красный,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103323408-d460fedb/
Volkswagen Jetta V,435000,2008,227000,седан,чёрный,1.9,105,Дизель,2625,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103267384-65f3e28e/
Volkswagen Jetta VI,740000,2014,135500,седан,чёрный,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103595899-a116f0c0/
Volkswagen Jetta VI Рестайлинг,1020000,2017,94000,седан,коричневый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103146501-0b70ed2a/
Volkswagen Jetta II,40000,1988,290000,седан,синий,1.6,75,Бензин,900,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103042835-85329674/
Volkswagen Jetta VI Рестайлинг,950000,2016,93000,седан,серебристый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103223783-ab612367/
Volkswagen Jetta VI,650000,2012,135000,седан,чёрный,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102839928-968ca72b/
Volkswagen Jetta VI,649000,2013,151202,седан,чёрный,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103417849-9eaad9ff/
Volkswagen Jetta II,105000,1990,300000,седан,голубой,1.6,75,Бензин,900,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103612695-af247936/
Volkswagen Jetta VI,685000,2013,130000,седан,белый,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103110697-9163bcee/
Volkswagen Jetta VI Рестайлинг,1099000,2015,142000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103339039-8b5f4ea8/
Volkswagen Jetta VI,750000,2014,138000,седан,белый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103421135-3d141f5c/
Volkswagen Jetta VI Рестайлинг,850000,2016,90200,седан,коричневый,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102105641-4c21e608/
Volkswagen Jetta IV,145000,1999,120000,седан,чёрный,2.0,116,Бензин,2900,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103717638-0fe15243/
Volkswagen Jetta VI,735000,2013,126364,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103656879-92e03e53/
Volkswagen Jetta IV,80000,2001,280000,седан,синий,1.8,150,Бензин,5250,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103490704-36dd1b53/
Volkswagen Jetta VI Рестайлинг,835000,2015,147491,седан,коричневый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103112195-2f12cc91/
Volkswagen Jetta II,220000,1990,1500,седан,белый,1.8,90,Бензин,1080,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102583106-0f603ae3/
Volkswagen Jetta VI,570000,2013,142873,седан,чёрный,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103372187-ff36dccf/
Volkswagen Jetta V,320000,2008,228657,седан,бежевый,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103695528-dd3f72ee/
Volkswagen Jetta V,330000,2007,202000,седан,чёрный,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1100711750-eab9c058/
Volkswagen Jetta V,455000,2009,224000,седан,серый,1.6,102,Бензин,2550,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103318986-1a16abde/
Volkswagen Jetta VI,765000,2012,96000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103595920-ab160807/
Volkswagen Jetta VI Рестайлинг,1300000,2016,50000,седан,серебристый,1.6,110,Бензин,2750,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103652899-700d8d52/
Volkswagen Jetta V,365000,2010,239000,седан,серый,1.6,102,Бензин,2550,роботизированная,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103639791-1806f7ad/
Volkswagen Jetta IV,250000,2001,234000,седан,синий,1.8,180,Бензин,9000,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101732415-259265da/
Volkswagen Jetta V,320000,2008,286000,седан,бежевый,1.6,102,Бензин,2550,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103653675-c72e01ea/
Volkswagen Jetta V,500000,2008,214000,седан,красный,1.6,102,Бензин,2550,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103551195-1ffc7f42/
Volkswagen Jetta VI Рестайлинг,730000,2016,160000,седан,серый,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1100004804-eb8aadfe/
Volkswagen Jetta VI,669000,2013,133000,седан,чёрный,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103124746-29989d04/
Volkswagen Jetta VI,570000,2012,160000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103617795-2a99b11d/
Volkswagen Jetta VI Рестайлинг,1150000,2017,130497,седан,белый,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101460844-43225912/
Volkswagen Jetta VI Рестайлинг,925000,2018,91400,седан,белый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103452267-16eda375/
Volkswagen Jetta II,50000,1986,266666,седан,синий,1.3,54,Бензин,648,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103530139-0b67d750/
Volkswagen Jetta VI,800000,2013,149000,седан,чёрный,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103354706-db6dd562/
Volkswagen Jetta VI Рестайлинг,1125000,2018,71000,седан,белый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103522653-2a6a6c07/
Volkswagen Jetta VI,570000,2014,271000,седан,серый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101973019-f12f1911/
Volkswagen Jetta VI,760000,2012,118500,седан,чёрный,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103471634-b439bb02/
Volkswagen Jetta VI Рестайлинг,800000,2015,160000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101320649-fba572f3/
Volkswagen Jetta V,380000,2007,308812,седан,серый,1.6,102,Бензин,2550,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103590117-9b69368e/
Volkswagen Jetta VI Рестайлинг,785000,2016,199750,седан,серый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103620773-8b477acd/
Volkswagen Jetta VI,725000,2013,132000,седан,белый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103272629-2a0f5005/
Volkswagen Jetta VI,750000,2014,210000,седан,белый,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101598480-9be49cd7/
Volkswagen Jetta VI,590000,2012,160000,седан,серебристый,1.4,122,Бензин,3050,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102873690-dc57aed0/
Volkswagen Jetta VI,550000,2014,155000,седан,жёлтый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1086279130-096f5963/
Volkswagen Jetta VI,545000,2014,267000,седан,белый,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102703147-0b28d2e8/
Volkswagen Jetta VI,746000,2014,165107,седан,белый,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103291920-a2f8b7a0/
Volkswagen Jetta IV,230000,2001,238000,седан,чёрный,1.8,180,Бензин,9000,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103553874-0ad2c4b9/
Volkswagen Jetta II,63000,1989,306214,седан,белый,1.8,90,Бензин,1080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103596544-6dacf1d6/
Volkswagen Jetta VI,630000,2014,209841,седан,коричневый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103396037-c9a1b4e3/
Volkswagen Jetta VI Рестайлинг,780000,2015,180000,седан,серебристый,1.4,122,Бензин,3050,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102511969-fd2811ab/
Volkswagen Jetta VI Рестайлинг,1050000,2017,128000,седан,серый,1.4,125,Бензин,3125,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103510271-e88e11d0/
Volkswagen Jetta VI Рестайлинг,800000,2016,208780,седан,серый,1.6,110,Бензин,2750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101432171-505591d8/
Volkswagen Jetta VI,670001,2013,198000,седан,серебристый,1.6,105,Бензин,2625,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102143670-5b67fc77/
Volkswagen Jetta VI,600000,2012,236000,седан,серый,1.6,105,Бензин,2625,механическая,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103239065-7f4a153e/
Volkswagen Jetta VI Рестайлинг,779000,2015,73698,седан,серый,1.6,105,Бензин,3066,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103604696-5791e56e/
Volkswagen Jetta VI Рестайлинг,770000,2016,45000,седан,синий,1.6,110,Бензин,3740,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103660043-8ce5982f/
Volkswagen Jetta V,485000,2009,94223,седан,серый,1.6,102,Бензин,3468,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103752955-6f6eb253/
Volkswagen Jetta VII,1785000,2019,18195,седан,белый,1.4,150,Бензин,3150,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103712057-1e0a0209/
Volkswagen Jetta V,349000,2008,201000,седан,серый,1.6,102,Бензин,3468,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103188383-cd2f922e/
Volkswagen Jetta V,349000,2007,185820,седан,синий,1.6,102,Бензин,2978,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103047457-e28da785/
Volkswagen Jetta VI,795000,2013,130283,седан,белый,1.4,122,Бензин,2562,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103348554-859fd36a/
Volkswagen Jetta V,345000,2009,170000,седан,чёрный,1.6,102,Бензин,2040,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103760337-95380248/
Volkswagen Jetta VI,670000,2013,153000,седан,коричневый,1.4,122,Бензин,2440,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103761716-14d3f447/
Volkswagen Jetta VI,790000,2013,79900,седан,серебристый,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103759687-051a9255/
Volkswagen Jetta VI Рестайлинг,860000,2016,88000,седан,белый,1.4,125,Бензин,4250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103494348-3616e1e6/
Volkswagen Jetta V,400000,2009,192000,седан,серебристый,1.6,102,Бензин,2040,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103755338-27b3201b/
Volkswagen Jetta VII,1559000,2020,69000,седан,белый,1.6,110,Бензин,3212,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103648531-a5837b10/
Volkswagen Jetta VI,675000,2012,165000,седан,серый,1.6,105,Бензин,2100,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103318815-f9c959e8/
Volkswagen Jetta V,394000,2010,197000,седан,чёрный,1.6,102,Бензин,3468,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103317296-a7a7cef9/
Volkswagen Jetta VII,1510000,2019,11000,седан,серый,1.4,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103658604-fb404f38/
Volkswagen Jetta VI,465000,2011,113000,седан,серый,1.4,150,Бензин,5100,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103713422-2514da6a/
Volkswagen Jetta V,365000,2008,176608,седан,серый,1.6,102,Бензин,2040,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103499865-6913aadc/
Volkswagen Jetta V,340000,2007,157000,седан,серый,1.6,102,Бензин,3468,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1088604474-c9488c4c/
Volkswagen Jetta VI,530000,2012,105000,седан,серый,1.6,105,Бензин,2205,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103256531-172ea82d/
Volkswagen Jetta VI,645000,2014,115600,седан,чёрный,1.6,105,Бензин,3570,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102955369-b70dc88b/
Volkswagen Jetta V,295000,2006,200000,седан,золотистый,1.6,102,Бензин,2978,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103743645-e805fccf/
Volkswagen Jetta VI Рестайлинг,850000,2014,85000,седан,чёрный,1.4,122,Бензин,2562,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103225437-81cdc23c/
Volkswagen Jetta V,350000,2009,216000,седан,серый,1.6,102,Бензин,3468,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103495743-768bab7b/
Volkswagen Jetta VI Рестайлинг,865000,2014,75000,седан,серебристый,1.6,105,Бензин,3570,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103675931-74270eba/
Volkswagen Jetta V,270000,2007,263000,седан,красный,1.6,102,Бензин,2142,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102565890-d0e4e766/
Volkswagen Jetta VI,650000,2013,121000,седан,серебристый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103563769-444a4bf7/
Volkswagen Jetta VI Рестайлинг,755000,2015,150500,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103482173-684c9028/
Volkswagen Jetta VI,530000,2011,150000,седан,серебристый,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102347067-0f680fbc/
Volkswagen Jetta VI,580000,2013,144000,седан,серебристый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103273869-8fb780ac/
